Player,Country,Start,End,Matches,Innings,NotOuts,Runs,HighScore,HighScoreNotOut,Average,BallsFaced,StrikeRate,Hundreds,Fifties,Ducks,Fours,Sixes
J Iddon ,England,1935,1935,5,7,1,170,73,FALSE,28.333333333333332,0,NA,0,2,3,0,0
J Jagroo ,Bhm,2021,2022,11,11,0,120,34,FALSE,10.909090909090908,140,85.71428571428571,0,0,2,7,5
J Jarvis,Scotland,2023,2024,9,7,0,189,NA,FALSE,27,0,27.428571428571427,0,0,0,0,0
J Jarvis ,Scotland,2024,2024,5,5,0,58,21,FALSE,11.6,64,90.625,0,0,0,4,1
J Jemison ,Bhm,2022,2023,9,7,1,40,13,FALSE,6.666666666666667,65,61.53846153846154,0,0,2,1,0
J Jojo ,DEN,2019,2022,13,8,4,45,13,FALSE,11.25,33,136.36363636363635,0,0,1,2,1
J Kariko,Papau New Guinea,2023,2023,3,3,0,114,NA,FALSE,22.8,0,25.2,0,0,0,0,0
J Kariko ,Papau New Guinea,2023,2024,19,6,4,16,9,TRUE,8,27,59.25925925925925,0,0,1,1,1
J Kemp ,JER,2024,2024,5,2,0,4,3,FALSE,2,7,57.14285714285714,0,0,0,0,0
J Kila,Papau New Guinea,2018,2022,13,8,0,200,NA,FALSE,33.333333333333336,0,38.166666666666664,0,0,0,0,0
J Kila ,Papau New Guinea,2019,2022,16,9,4,66,27,TRUE,13.2,46,143.47826086956522,0,0,1,4,5
J Lassayo ,Sri LankaE,2023,2023,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
J Lewis,England,2005,2007,13,13,0,500,NA,FALSE,27.77777777777778,0,39.77777777777778,0,0,0,0,0
J Lewis ,England,2005,2007,3,4,1,28,20,FALSE,7.25,4,25,0,0,0,0,0
J Linton ,CAY,2022,2022,3,3,0,69,40,FALSE,23,89,77.52808988764045,0,0,0,2,2
J Liyanage,Sri Lanka,2024,2024,18,11,0,169,NA,FALSE,169,0,176,0,0,0,0,0
J Liyanage ,Sri Lanka,2022,2022,3,3,0,28,11,FALSE,9.333333333333334,45,62.22222222222222,0,0,0,0,0
J Long ,PHI,2019,2019,2,1,1,2,2,TRUE,Inf,6,33.33333333333333,0,0,0,0,0
J Louw,South Africa,2008,2008,3,3,0,148,NA,FALSE,74,0,78,0,0,0,0,0
J Louw ,South Africa,2008,2009,2,1,1,1,1,TRUE,Inf,1,100,0,0,0,0,0
J Marples ,GIBR,2021,2024,20,8,3,49,16,FALSE,9.8,61,80.32786885245902,0,0,0,3,0
J Masquater ,TAN,2024,2024,6,6,0,74,32,FALSE,12.333333333333334,105,70.47619047619048,0,0,1,9,2
J Matharu ,Canada,2021,2022,7,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
J McIlwraith ,Australia,1886,1886,1,2,0,9,7,FALSE,4.5,0,NA,0,0,0,0,0
J Mees ,LUX,2019,2024,40,39,7,709,85,FALSE,22.15625,600,118.16666666666666,0,3,4,67,22
J Meza ,CRC,2024,2024,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
J Middleton ,South Africa,1896,1902,6,12,5,52,22,FALSE,7.428571428571429,0,NA,0,0,2,0,0
J Miyagi ,UGA,2022,2024,26,16,3,143,29,FALSE,11,151,94.70198675496688,0,0,4,1,8
J Moroney ,Australia,1949,1952,7,12,1,383,118,FALSE,34.81818181818182,0,NA,2,1,3,0,0
J Mosca ,ITA,2022,2024,14,14,1,284,72,FALSE,21.846153846153847,192,147.91666666666669,0,2,1,32,10
J Mubarak,Sri Lanka,2002,2013,40,8,0,95,NA,FALSE,47.5,0,64.5,0,0,0,0,0
J Mubarak ,Sri Lanka,2002,2015,29,38,5,623,49,TRUE,19.56818181818182,188,126.59574468085107,0,0,7,21,8
J Mulder,Ireland,2017,2017,4,4,0,155,NA,FALSE,31,0,37.2,0,0,0,0,0
J Mulder ,Ireland,2016,2017,8,4,2,6,5,TRUE,3,11,54.54545454545454,0,0,1,0,0
J Nagenda,East (and Central) Africa,1975,1975,1,1,0,50,NA,FALSE,50,0,54,0,0,0,0,0
J Newman ,New Zealand,1932,1933,3,4,0,33,19,FALSE,8.25,0,NA,0,0,0,0,0
J Nyumbu,Zimbabwe,2014,2015,19,18,0,738,NA,FALSE,43.411764705882355,0,49.64705882352941,0,0,0,0,0
J Nyumbu ,Zimbabwe,2014,2018,5,8,3,45,14,TRUE,Inf,11,63.63636363636363,0,0,0,1,0
J O'Connor ,England,1929,1930,4,7,0,153,51,FALSE,21.857142857142858,0,NA,0,1,1,0,0
J Ormond ,England,2001,2001,2,4,1,38,18,FALSE,12.666666666666666,0,NA,0,0,1,0,0
J Overton,England,2024,2024,2,1,0,17,NA,FALSE,17,0,24,0,0,0,0,0
J Overton ,England,2022,2024,8,4,2,120,97,FALSE,60,17,135.29411764705884,0,1,0,2,0
J Pakhiaokajee ,THA,2022,2022,6,6,2,31,22,TRUE,7.75,41,75.60975609756098,0,0,1,2,1
J Pant ,LUX,2023,2023,1,1,0,40,40,FALSE,40,29,137.93103448275863,0,0,0,4,1
J Patraj,Canada,2007,2007,2,2,0,76,NA,FALSE,38,0,45,0,0,0,0,0
J Perman ,ESP,2019,2021,7,4,1,43,30,TRUE,14.333333333333334,36,119.44444444444444,0,0,0,3,3
J Rasu ,VAN,2019,2024,39,38,4,675,74,FALSE,19.852941176470587,612,110.29411764705883,0,2,4,48,24
J Reb ,SRB,2019,2023,8,8,0,63,19,FALSE,7.875,83,75.90361445783132,0,0,0,4,2
J Ryder ,Australia,1920,1929,20,32,5,1394,201,TRUE,51.629629629629626,0,NA,3,9,1,0,0
J Salazar ,Peru,2019,2019,2,2,1,29,20,TRUE,29,36,80.55555555555556,0,0,0,0,0
J Sebanja ,UGA,2021,2023,9,5,1,13,8,FALSE,3.25,18,72.22222222222221,0,0,0,1,0
J Selby ,England,1877,1882,6,12,1,256,70,FALSE,23.272727272727273,0,NA,0,2,0,0,0
J Shaju ,MLT,2021,2024,23,9,4,14,4,TRUE,2.8,37,37.83783783783784,0,0,1,0,0
J Sharp ,England,1909,1909,3,6,2,188,105,FALSE,47,0,NA,1,1,0,0,0
J Shuter ,England,1888,1888,1,1,0,28,28,FALSE,28,0,NA,0,0,0,0,0
J Singye ,BHU,2019,2024,18,17,0,248,40,FALSE,14.588235294117647,350,70.85714285714285,0,0,0,12,4
J Slight ,Australia,1880,1880,1,2,0,11,11,FALSE,5.5,0,NA,0,0,1,0,0
J Smits,NED,2003,2009,38,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
J Smits ,NED,2008,2009,6,2,1,15,11,TRUE,15,27,55.55555555555556,0,0,0,0,0
J Southerton ,England,1877,1877,2,3,1,7,6,FALSE,3.5,0,NA,0,0,1,0,0
J Srinath,India,1991,2003,229,227,0,8847,NA,FALSE,28.085714285714285,0,37.888888888888886,0,0,0,0,0
J Srinath ,India,1991,2002,67,92,21,1009,76,FALSE,14.211267605633802,0,NA,0,4,13,0,0
J Stanigze ,SWE,2024,2024,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
J Suleman ,SWZ,2024,2024,1,1,0,35,35,FALSE,35,38,92.10526315789474,0,0,0,1,2
J Theron ,South Africa/United States of America,2010,2022,18,7,7,41,31,TRUE,Inf,27,151.85185185185185,0,0,0,4,1
J Theron (SA/USA),NA,2010,2022,18,17,0,667,NA,FALSE,21.516129032258064,0,25.161290322580644,0,0,0,0,0
J Thinley ,BHU,2019,2019,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
J Thomas ,STHEL,2024,2024,1,1,0,1,1,FALSE,1,3,33.33333333333333,0,0,0,0,0
J Trembeath-Moro ,ESP,2022,2022,8,7,2,137,39,FALSE,27.4,152,90.13157894736842,0,0,0,10,4
J Trim ,West Indies,1948,1952,4,5,1,21,12,FALSE,5.25,0,NA,0,0,2,0,0
J Tuffin ,PHI,2024,2024,7,7,4,95,32,TRUE,31.666666666666668,106,89.62264150943396,0,0,0,4,0
J Umanath ,Mex,2019,2019,7,7,1,69,25,FALSE,11.5,77,89.6103896103896,0,0,1,7,2
J Vijay ,PORT,2024,2024,5,5,0,138,42,FALSE,27.6,99,139.3939393939394,0,0,0,18,4
J Vine ,England,1912,1912,2,3,2,46,36,FALSE,46,0,NA,0,0,0,0,0
J Vira ,VAN,2019,2024,21,19,4,131,23,FALSE,8.733333333333333,148,88.51351351351352,0,0,2,10,2
J West ,GIBR,2023,2023,4,4,0,32,14,FALSE,8,53,60.37735849056604,0,0,0,2,0
J Worrall ,Australia,1885,1899,11,22,3,478,76,FALSE,25.157894736842106,0,NA,0,5,2,0,0
J Yadav,India,2016,2022,2,2,0,61,NA,FALSE,61,0,84,0,0,0,0,0
J Yadav ,India,2016,2022,6,9,1,248,104,FALSE,31,0,NA,1,1,0,0,0
J van Heerden ,GER,2022,2023,10,9,3,271,53,TRUE,45.166666666666664,225,120.44444444444444,0,1,0,36,2
JA Burns,Australia,2015,2015,6,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JA Burns ,Australia,2014,2024,28,45,3,1653,180,TRUE,53.653846153846146,146,144.5205479452055,5,8,7,18,9
JA Burrows ,IOM,2020,2024,24,16,3,86,28,FALSE,6.615384615384615,79,108.86075949367088,0,0,4,9,1
JA Clarkson,New Zealand,2023,2023,3,3,0,73,NA,FALSE,24.333333333333332,0,24,0,0,0,0,0
JA Clarkson ,New Zealand,2024,2024,8,5,1,75,38,TRUE,18.75,71,105.63380281690141,0,0,1,4,4
JA Duffy,New Zealand,2022,2024,8,8,0,398,NA,FALSE,28.428571428571427,0,26.142857142857142,0,0,0,0,0
JA Duffy ,New Zealand,2020,2024,15,4,2,17,8,TRUE,8.5,19,89.47368421052632,0,0,1,2,0
JA Dunning ,New Zealand,1933,1937,4,6,1,38,19,FALSE,7.6,0,NA,0,0,2,0,0
JA Fitzgerald ,GIBR,2019,2024,34,29,13,309,28,TRUE,19.3125,235,131.48936170212767,0,0,4,13,17
JA Flavell ,England,1961,1964,4,6,2,31,14,FALSE,7.75,0,NA,0,0,0,0,0
JA Hayes ,New Zealand,1951,1958,15,22,7,73,19,FALSE,4.866666666666666,0,NA,0,0,4,0,0
JA Jameson,England,1973,1975,3,1,0,3,NA,FALSE,Inf,0,Inf,0,0,0,0,0
JA Jameson ,England,1971,1974,4,8,0,214,82,FALSE,26.75,0,NA,0,1,0,0,0
JA Maclean,Australia,1979,1979,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JA Maclean ,Australia,1978,1979,4,8,1,79,33,TRUE,11.285714285714286,0,NA,0,0,2,0,0
JA McCollum,Ireland,2019,2021,10,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JA McCollum ,Ireland,2019,2023,6,12,1,199,39,FALSE,18.09090909090909,0,NA,0,0,1,0,0
JA Morkel ,South Africa,2005,2015,51,39,11,630,58,FALSE,39.592592592592595,402,142.28855721393035,0,1,1,29,39
JA Morkel (Afr/SA),NA,2004,2012,58,52,0,1899,NA,FALSE,37.98,0,41.46,0,0,0,0,0
JA Raval ,New Zealand,2016,2020,24,39,1,1143,132,FALSE,30.07894736842105,0,NA,1,7,3,0,0
JA Rennie,Zimbabwe,1993,2000,44,43,0,1564,NA,FALSE,46,0,57.794117647058826,0,0,0,0,0
JA Rennie ,Zimbabwe,1993,1997,4,6,1,62,22,FALSE,12.4,0,NA,0,0,1,0,0
JA Richardson,Australia,2018,2022,15,15,0,793,NA,FALSE,29.37037037037037,0,30,0,0,0,0,0
JA Richardson ,Australia,2017,2022,21,11,5,63,11,FALSE,10.5,51,88.23529411764706,0,0,1,3,1
JA Rudolph ,South Africa,2003,2012,49,84,10,2628,222,TRUE,Inf,7,85.71428571428571,6,11,8,0,0
JA Rudolph (Afr/SA),NA,2003,2006,45,1,0,26,NA,FALSE,Inf,0,Inf,0,0,0,0,0
JA Samarasekera,United Arab Emirates,1994,1996,7,7,0,236,NA,FALSE,59,0,73.5,0,0,0,0,0
JA Simpson,England,2021,2021,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JA Small ,West Indies,1928,1930,3,6,0,79,52,FALSE,13.166666666666666,0,NA,0,1,2,0,0
JA Snow,England,1971,1975,9,8,0,232,NA,FALSE,16.571428571428573,0,38.42857142857143,0,0,0,0,0
JA Snow ,England,1965,1976,49,71,14,772,73,FALSE,13.543859649122806,0,NA,0,2,17,0,0
JA Turner,England,2024,2024,2,2,0,68,NA,FALSE,34,0,33,0,0,0,0,0
JA Turner ,England,2024,2024,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JA Warrican ,West Indies,2015,2024,17,29,12,249,41,FALSE,14.647058823529411,0,NA,0,0,2,0,0
JA Young ,England,1947,1949,8,10,5,28,10,TRUE,5.6,0,NA,0,0,3,0,0
JAD Lawrenson,JER,2023,2023,5,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JAD Lawrenson ,JER,2023,2024,12,7,1,103,36,FALSE,17.166666666666668,106,97.16981132075472,0,0,0,9,0
JAH Marshall,New Zealand,2005,2008,10,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JAH Marshall ,New Zealand,2005,2008,10,13,0,232,52,FALSE,13.409090909090908,15,93.33333333333333,0,1,2,2,0
JAJ Christy ,South Africa,1929,1932,10,18,0,618,103,FALSE,34.333333333333336,0,NA,1,5,1,0,0
JAK Cochran ,South Africa,1931,1931,1,1,0,4,4,FALSE,4,0,NA,0,0,0,0,0
JAM Henri ,PORT,2024,2024,5,3,1,33,25,TRUE,16.5,27,122.22222222222223,0,0,1,1,1
JAR Blain,Scotland,1999,2009,33,32,0,1173,NA,FALSE,28.609756097560975,0,32.41463414634146,0,0,0,0,0
JAR Blain ,Scotland,2007,2008,6,3,1,4,3,TRUE,2,5,80,0,0,1,0,0
JB Abega ,CAM,2021,2024,21,19,0,79,19,FALSE,4.157894736842105,164,48.170731707317074,0,0,6,5,0
JB Bolus ,England,1963,1964,7,12,0,496,88,FALSE,41.333333333333336,0,NA,0,4,0,0,0
JB Commins ,South Africa,1994,1995,3,6,1,125,45,FALSE,25,0,NA,0,0,1,0,0
JB Gannon ,Australia,1977,1978,3,5,4,3,3,TRUE,3,0,NA,0,0,1,0,0
JB Hakizimana ,RWN,2022,2022,2,2,0,8,8,FALSE,4,12,66.66666666666666,0,0,1,0,0
JB Hobbs ,England,1908,1930,61,102,7,5410,211,FALSE,56.94736842105263,0,NA,15,28,4,0,0
JB Iverson ,Australia,1950,1951,5,7,3,3,1,TRUE,0.75,0,NA,0,0,2,0,0
JB Little,Ireland,2019,2023,36,34,0,1757,NA,FALSE,31.375,0,30.946428571428573,0,0,0,0,0
JB Little ,Ireland,2016,2024,69,31,19,131,22,TRUE,10.916666666666666,153,85.62091503267973,0,0,4,11,3
JB Mortimore ,England,1959,1964,9,12,2,243,73,TRUE,24.3,0,NA,0,1,1,0,0
JB Plimsoll ,South Africa,1947,1947,1,2,1,16,8,TRUE,16,0,NA,0,0,0,0,0
JB Reva,Papau New Guinea,2016,2018,9,9,0,357,NA,FALSE,27.46153846153846,0,31.153846153846153,0,0,0,0,0
JB Reva ,Papau New Guinea,2015,2019,9,4,0,16,7,FALSE,4,22,72.72727272727273,0,0,0,1,1
JB Robertson ,South Africa,1935,1936,3,6,1,51,17,FALSE,10.2,0,NA,0,0,0,0,0
JB Statham ,England,1951,1965,70,87,28,675,38,FALSE,11.440677966101696,0,NA,0,0,13,0,0
JB Stollmeyer ,West Indies,1939,1955,32,56,5,2159,160,FALSE,42.333333333333336,0,NA,4,12,2,0,0
JC Adams,West Indies,1992,2001,127,56,0,1499,NA,FALSE,34.86046511627907,0,43.16279069767442,0,0,0,0,0
JC Adams ,West Indies,1992,2001,54,90,17,3012,208,TRUE,41.26027397260274,0,NA,6,14,7,0,0
JC Alabaster ,New Zealand,1955,1972,21,34,6,272,34,FALSE,9.714285714285714,0,NA,0,0,2,0,0
JC Archer,England,2019,2024,27,27,0,1181,NA,FALSE,25.127659574468087,0,30.106382978723403,0,0,0,0,0
JC Archer ,England,2019,2024,42,27,3,212,30,FALSE,11,37,154.05405405405406,0,0,4,4,4
JC Balderstone ,England,1976,1976,2,4,0,39,35,FALSE,9.75,0,NA,0,0,2,0,0
JC Balt ,Namibia,2024,2024,5,4,1,43,22,FALSE,14.333333333333334,54,79.62962962962963,0,0,1,1,0
JC Buttler,England,2012,2023,181,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JC Buttler ,England,2011,2024,186,218,32,6296,152,TRUE,33.80936957779063,2305,147.0281995661605,3,43,17,310,146
JC Clay ,England,1935,1935,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JC Darji ,TAN,2021,2022,8,7,0,39,16,FALSE,5.571428571428571,55,70.9090909090909,0,0,3,5,0
JC Gamage,Sri Lanka,1995,1995,4,4,0,104,NA,FALSE,34.666666666666664,0,44,0,0,0,0,0
JC Hartley ,England,1906,1906,2,4,0,15,9,FALSE,3.75,0,NA,0,0,2,0,0
JC Hill ,Australia,1953,1955,3,6,3,21,8,TRUE,7,0,NA,0,0,1,0,0
JC Kent,South Africa,2002,2002,2,2,0,57,NA,FALSE,Inf,0,Inf,0,0,0,0,0
JC Laker ,England,1948,1959,46,63,15,676,63,FALSE,14.083333333333334,0,NA,0,2,6,0,0
JC Martin ,GUE,2020,2022,4,3,2,35,19,TRUE,35,36,97.22222222222221,0,0,0,1,1
JC Reedman ,Australia,1894,1894,1,2,0,21,17,FALSE,10.5,0,NA,0,0,0,0,0
JC Tongue ,England,2023,2023,2,2,0,20,19,FALSE,10,0,NA,0,0,0,0,0
JC Tredwell,England,2010,2015,45,44,0,1666,NA,FALSE,27.766666666666666,0,35.06666666666667,0,0,0,0,0
JC Tredwell ,England,2010,2015,19,8,3,77,37,FALSE,16.583333333333332,20,160,0,0,1,4,1
JC Watkins ,South Africa,1949,1957,15,27,1,612,92,FALSE,23.53846153846154,0,NA,0,3,2,0,0
JC White ,England,1921,1931,15,22,9,239,29,FALSE,18.384615384615383,0,NA,0,0,1,0,0
JCB Vaughan,Canada,1979,1979,3,2,0,36,NA,FALSE,Inf,0,Inf,0,0,0,0,0
JCW MacBryan ,England,1924,1924,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JD Allan ,VAN,2022,2024,16,15,0,172,36,FALSE,11.466666666666667,194,88.65979381443299,0,0,0,15,2
JD Baker ,Samoa,2019,2022,10,8,5,68,40,TRUE,22.666666666666668,62,109.6774193548387,0,0,1,5,3
JD Campbell,West Indies,2019,2019,6,1,0,13,NA,FALSE,Inf,0,Inf,0,0,0,0,0
JD Campbell ,West Indies,2019,2022,22,42,6,899,68,FALSE,15.808823529411764,16,68.75,0,3,3,2,0
JD Edwards ,Australia,1888,1888,3,6,1,48,26,FALSE,9.6,0,NA,0,0,3,0,0
JD Freyone ,GIBR,2019,2023,15,14,2,105,21,TRUE,8.75,140,75,0,0,4,8,2
JD Hall,Ireland,2010,2010,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JD Higgs ,Australia,1978,1981,22,36,16,111,16,FALSE,5.55,0,NA,0,0,5,0,0
JD Inglis ,Chile,2023,2023,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JD Lindsay ,South Africa,1947,1947,3,5,2,21,9,TRUE,7,0,NA,0,0,2,0,0
JD Love,England,1981,1981,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JD Nel,Scotland,2006,2010,19,19,0,649,NA,FALSE,46.357142857142854,0,52.142857142857146,0,0,0,0,0
JD Nel ,South Africa,1949,2010,16,16,2,184,38,TRUE,12.484848484848484,25,136,0,0,2,3,1
JD Newton ,CRT,2022,2022,4,4,0,32,26,FALSE,8,51,62.745098039215684,0,0,2,2,1
JD Ryder,New Zealand,2008,2014,48,19,0,412,NA,FALSE,34.333333333333336,0,33.916666666666664,0,0,0,0,0
JD Ryder ,New Zealand,2008,2014,40,54,3,1726,201,FALSE,31.892741935483873,358,127.6536312849162,3,9,6,47,18
JD Schoonheim ,NED,2008,2008,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JD Siddons,Australia,1988,1988,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JD Unadkat,India,2013,2023,8,8,0,225,NA,FALSE,25,0,38,0,0,0,0,0
JD Unadkat ,India,2010,2023,14,5,2,36,14,TRUE,12,0,NA,0,0,0,0,0
JD Wildermuth ,Australia,2018,2018,2,1,1,1,1,TRUE,Inf,1,100,0,0,0,0,0
JDA O'Connor ,Australia,1908,1909,4,8,1,86,20,FALSE,12.285714285714286,0,NA,0,0,0,0,0
JDA Richardson ,BER,2023,2023,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JDB Robertson ,England,1947,1952,11,21,2,881,133,FALSE,46.36842105263158,0,NA,2,6,0,0,0
JDC Goddard ,West Indies,1948,1957,27,39,11,859,83,TRUE,30.678571428571427,0,NA,0,4,5,0,0
JDF Larter ,England,1962,1965,10,7,2,16,10,FALSE,3.2,0,NA,0,0,2,0,0
JDF Vandersay,Sri Lanka,2015,2024,28,26,0,1065,NA,FALSE,26.625,0,29.625,0,0,0,0,0
JDF Vandersay ,Sri Lanka,2015,2022,15,10,7,34,8,TRUE,13.5,20,100,0,0,0,3,0
JDP Albertze ,BER,2023,2023,4,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JDP Oram,New Zealand,2001,2012,160,154,0,5047,NA,FALSE,29.173410404624278,0,39.947976878612714,0,0,0,0,0
JDP Oram ,New Zealand,2002,2012,69,89,17,2254,133,TRUE,28.467613132209404,339,139.8230088495575,5,8,7,38,22
JDS Neesham,New Zealand,2013,2023,76,72,0,2556,NA,FALSE,36,0,34.478873239436616,0,0,0,0,0
JDS Neesham ,New Zealand,2012,2024,91,85,22,1653,137,TRUE,28.119047619047617,611,154.50081833060557,2,4,8,72,51
JE Barrett ,Australia,1890,1890,2,4,1,80,67,TRUE,26.666666666666668,0,NA,0,1,1,0,0
JE Benjamin,England,1994,1995,2,2,0,47,NA,FALSE,47,0,72,0,0,0,0,0
JE Benjamin ,England,1994,1994,1,1,0,0,0,FALSE,0,0,NA,0,0,1,0,0
JE Brinkley,Scotland,1999,1999,5,3,0,117,NA,FALSE,58.5,0,84,0,0,0,0,0
JE Cheetham ,South Africa,1949,1955,24,43,6,883,89,FALSE,23.864864864864863,0,NA,0,5,1,0,0
JE Emburey,England,1980,1993,61,61,0,2346,NA,FALSE,30.86842105263158,0,45.06578947368421,0,0,0,0,0
JE Emburey ,England,1978,1995,64,96,20,1713,75,FALSE,22.539473684210527,0,NA,0,10,16,0,0
JE McConnon ,England,1954,1954,2,3,1,18,11,FALSE,9,0,NA,0,0,0,0,0
JE Mills ,New Zealand,1930,1933,7,10,1,241,117,FALSE,26.77777777777778,0,NA,1,0,2,0,0
JE Morris,England,1990,1991,8,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JE Morris ,England,1990,1990,3,5,2,71,32,FALSE,23.666666666666668,0,NA,0,0,0,0,0
JE Pitcher ,BER,2019,2023,9,3,3,10,5,TRUE,Inf,19,52.63157894736842,0,0,0,0,0
JE Pothecary ,South Africa,1960,1960,3,4,0,26,12,FALSE,6.5,0,NA,0,0,0,0,0
JE Root,England,2013,2023,171,72,0,1587,NA,FALSE,58.77777777777778,0,60.666666666666664,0,0,0,0,0
JE Root ,England,2012,2024,181,302,27,13647,262,TRUE,43.367999999999995,707,126.3083451202263,35,69,14,92,16
JE Scott ,Bhm,2023,2023,4,2,0,4,4,FALSE,2,7,57.14285714285714,0,0,1,0,0
JE Taylor,West Indies,2003,2017,90,88,0,3780,NA,FALSE,29.53125,0,33.9140625,0,0,0,0,0
JE Taylor ,West Indies,2003,2018,76,88,13,974,106,FALSE,13.04040404040404,92,128.26086956521738,1,1,13,10,6
JEA Doctora ,PHI,2023,2023,10,9,2,66,28,FALSE,9.428571428571429,96,68.75,0,0,3,4,2
JEC Franklin,New Zealand,2001,2013,110,97,0,3354,NA,FALSE,41.407407407407405,0,47.50617283950617,0,0,0,0,0
JEC Franklin ,New Zealand,2001,2013,69,77,15,1271,122,TRUE,20.42419175027871,391,118.41432225063939,1,4,8,28,23
JED Sealy ,West Indies,1930,1939,11,19,2,478,92,FALSE,28.11764705882353,0,NA,0,3,2,0,0
JEF Beck ,New Zealand,1953,1956,8,15,0,394,99,FALSE,26.266666666666666,0,NA,0,3,1,0,0
JEP McMaster ,England,1889,1889,1,1,0,0,0,FALSE,0,0,NA,0,0,1,0,0
JER Gallian ,England,1995,1995,3,6,0,74,28,FALSE,12.333333333333334,0,NA,0,0,2,0,0
JF Chester ,SWA,2021,2021,4,3,2,0,0,TRUE,0,6,0,0,0,1,0,0
JF Crapp ,England,1948,1949,7,13,2,319,56,FALSE,29,0,NA,0,3,1,0,0
JF Kloppenburg,NED,2002,2003,6,6,0,191,NA,FALSE,23.875,0,30.25,0,0,0,0,0
JF Mooney,Ireland,2006,2015,64,50,0,1635,NA,FALSE,34.0625,0,37.4375,0,0,0,0,0
JF Mooney ,Ireland,2009,2015,27,23,9,231,31,TRUE,16.5,214,107.94392523364486,0,0,0,25,1
JF Reid,New Zealand,1980,1986,25,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JF Reid ,New Zealand,1979,1986,19,31,3,1296,180,FALSE,46.285714285714285,0,NA,6,2,4,0,0
JF Smith,South Africa,2024,2024,2,1,0,29,NA,FALSE,Inf,0,Inf,0,0,0,0,0
JF Smith ,South Africa,2024,2024,1,1,1,6,6,TRUE,Inf,6,100,0,0,0,0,0
JF du Toit ,South Africa,1892,1892,1,2,2,2,2,TRUE,Inf,0,NA,0,0,0,0,0
JFM Morrison,New Zealand,1975,1983,18,7,0,199,NA,FALSE,24.875,0,35.375,0,0,0,0,0
JFM Morrison ,New Zealand,1973,1982,17,29,0,656,117,FALSE,22.620689655172413,0,NA,1,3,4,0,0
JFW Nicolson ,South Africa,1928,1928,3,5,0,179,78,FALSE,35.8,0,NA,0,1,0,0,0
JG Bethell,England,2024,2024,8,6,0,144,NA,FALSE,36,0,30,0,0,0,0,0
JG Bethell ,England,2024,2024,7,6,3,173,62,TRUE,57.666666666666664,103,167.96116504854368,0,2,0,14,10
JG Binks ,England,1964,1964,2,4,0,91,55,FALSE,22.75,0,NA,0,1,0,0,0
JG Bracewell,New Zealand,1983,1990,53,50,0,1884,NA,FALSE,57.09090909090909,0,74.15151515151516,0,0,0,0,0
JG Bracewell ,New Zealand,1980,1990,41,60,11,1001,110,FALSE,20.428571428571427,0,NA,1,4,13,0,0
JG Dewes ,England,1948,1950,5,10,0,121,67,FALSE,12.1,0,NA,0,1,1,0,0
JG Heron,Zimbabwe,1983,1983,6,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JG Leggat ,New Zealand,1952,1956,9,18,2,351,61,FALSE,21.9375,0,NA,0,2,1,0,0
JG Navle ,India,1932,1933,2,4,0,42,13,FALSE,10.5,0,NA,0,0,0,0,0
JG Thomas,England,1986,1987,3,3,0,144,NA,FALSE,48,0,52,0,0,0,0,0
JG Thomas ,England,1986,1986,5,10,4,83,31,TRUE,13.833333333333334,0,NA,0,0,3,0,0
JG Williamson,Scotland,1999,1999,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
JG Wright,New Zealand,1978,1992,149,3,0,8,NA,FALSE,Inf,0,Inf,0,0,0,0,0
JG Wright ,New Zealand,1978,1993,82,148,7,5334,185,FALSE,37.829787234042556,0,NA,12,23,7,0,0
JH Anderson ,South Africa,1902,1902,1,2,0,43,32,FALSE,21.5,0,NA,0,0,0,0,0
JH Board ,England,1899,1906,6,12,2,108,29,FALSE,10.8,0,NA,0,0,3,0,0
