Player,Country,Start,End,Matches,Innings,Dismissals,Caught,CaughtFielder,CaughtBehind,Stumped,MaxDismissalsInnings
Rs Kalpage,Sri Lanka,1992,1999,97,102,43,43,43,0,0,3
Rs Kaluwitharana,Sri Lanka,1990,2004,238,275,326,225,1,224,101,5
Rs Madugalle,Sri Lanka,1979,1988,84,97,27,27,27,0,0,2
Rs Mahanama,Sri Lanka,1986,1999,265,293,165,165,165,0,0,4
Rs Modi,India,1946,1952,10,16,3,3,3,0,0,1
Rs Morton,West Indies,2002,2010,78,88,42,42,42,0,0,3
Rs Sodhi,India,2000,2002,18,18,9,9,9,0,0,2
Rsa Jayasekera,Sri Lanka,1982,1982,3,3,0,0,0,0,0,0
Rsk Samson,VAN,2022,2022,2,2,0,0,0,0,0,0
Rt Barber,New Zealand,1956,1956,1,2,1,1,1,0,0,1
Rt Crandon,West Indies,2009,2009,1,1,0,0,0,0,0,0
Rt Hart,New Zealand,1985,1985,1,1,0,0,0,0,0,0
Rt Latham,New Zealand,1990,1994,37,41,16,16,16,0,0,2
Rt Lyons,Scotland,2006,2010,27,27,4,4,4,0,0,1
Rt Ponting,Australia,1995,2012,185,345,204,204,204,0,0,3
Rt Ponting (Aus/Icc),NA,1995,2012,375,372,160,160,160,0,0,3
Rt Robinson,England,1984,1989,55,75,14,14,14,0,0,2
Rt Rubbi,INA,2024,2024,2,2,0,0,0,0,0,0
Rt Simpson,England,1948,1955,27,51,5,5,5,0,0,2
Rt Spooner,England,1951,1955,7,12,12,10,0,10,2,3
Rt Stanyforth,England,1927,1928,4,8,9,7,0,7,2,3
Rtd Perks,England,1939,1939,2,3,1,1,1,0,0,1
Rtm Mendis,Sri Lanka,2021,2024,23,36,7,7,7,0,0,1
Rubel Hossain,BAN,2009,2021,159,177,32,32,32,0,0,2
Rumman Raees,Pakistan,2016,2018,17,17,3,3,3,0,0,1
Rv Divecha,India,1951,1952,5,7,5,5,5,0,0,2
Rv Uthappa,India,2006,2015,59,56,23,21,16,5,2,3
Rv Viraj,CAM,2024,2024,4,4,0,0,0,0,0,0
Rw Ali,Kenya,1996,1997,9,9,1,1,1,0,0,1
Rw Anderson,New Zealand,1976,1978,11,18,2,2,2,0,0,1
Rw Barber,England,1960,1968,28,49,21,21,21,0,0,2
Rw Blair,New Zealand,1953,1964,19,28,5,5,5,0,0,1
Rw Chakabva,Zimbabwe,2008,2022,132,148,138,126,17,109,12,5
Rw Hartley,SRB,2024,2024,2,2,0,0,0,0,0,0
Rw Marsh,Australia,1970,1984,188,274,479,463,0,463,16,6
Rw Mcleod,Australia,1892,1893,6,10,3,3,3,0,0,1
Rw Morgan,New Zealand,1965,1972,20,37,12,12,12,0,0,2
Rw Price,Zimbabwe,1999,2013,140,155,24,24,24,0,0,2
Rw Sims,Zimbabwe,2002,2003,3,3,1,1,1,0,0,1
Rw Staple,United States of America,2004,2004,2,2,0,0,0,0,0,0
Rw Taylor,England,1971,1984,84,133,206,193,0,193,13,7
Rw Tolchard,England,1977,1979,5,9,6,6,5,1,0,1
Rwg Emery,New Zealand,1952,1952,2,3,0,0,0,0,0,0
Rwt Key,England,2002,2009,21,33,12,12,12,0,0,2
Rwv Robins,England,1929,1937,19,38,12,12,12,0,0,3
S Abid Ali,India,1967,1975,34,58,32,32,32,0,0,3
S Abrahams,South Africa,2000,2000,1,1,1,1,1,0,0,1
S Adedeji,NGA,2019,2024,43,42,17,17,17,0,0,3
S Amarnath,India,1976,1978,13,20,5,5,5,0,0,2
S Appu,MLT,2019,2019,4,4,0,0,0,0,0,0
S Arachchige,ITA,2019,2019,4,4,1,1,1,0,0,1
S Aravind,India,2015,2015,1,1,0,0,0,0,0,0
S Ashwathnarayana,HUN,2021,2022,14,13,7,7,0,7,0,2
S Ateak,GHA,2019,2019,3,3,0,0,0,0,0,0
S Badree (Wi/World),NA,2012,2018,52,52,7,7,7,0,0,2
S Badrinath,India,2008,2011,10,11,4,4,4,0,0,2
S Baksh,Canada,1979,1979,1,1,0,0,0,0,0,0
S Banamali,SGP,2024,2024,5,5,0,0,0,0,0,0
S Bangera,ISR,2022,2024,8,8,1,1,0,1,0,1
S Bantzas,GRC,2019,2019,1,1,1,1,1,0,0,1
S Barediya,SWZ,2023,2023,2,2,1,1,1,0,0,1
S Barnett,IOM,2024,2024,2,2,0,0,0,0,0,0
S Bau,Papau New Guinea,2016,2024,113,113,41,41,41,0,0,3
S Bhari,NEP,2019,2022,20,20,3,3,3,0,0,2
S Biko,Kenya,2022,2022,2,2,0,0,0,0,0,0
S Bodha,GIBR,2022,2024,29,29,7,7,7,0,0,2
S Bogdos,GRC,2022,2022,4,4,3,2,0,2,1,2
S Browne,LUX,2020,2020,4,4,5,5,5,0,0,2
S Burdekin,CYP,2024,2024,10,10,0,0,0,0,0,0
S Byrne,MLT,2019,2019,2,2,0,0,0,0,0,0
S Chanderpaul,West Indies,1994,2015,454,583,146,146,146,0,0,2
S Chandramohan,SGP,2019,2024,47,47,34,34,34,0,0,3
S Chattergoon,West Indies,2006,2009,22,25,10,10,10,0,0,2
S Chaudhary,CZK-R,2022,2024,7,7,1,1,1,0,0,1
S Chophel,BHU,2019,2023,5,5,1,0,0,0,1,1
S Christopherson,England,1884,1884,1,2,0,0,0,0,0,0
S Clarke,IOM,2024,2024,1,1,0,0,0,0,0,0
S Conteh,Sri LankaE,2021,2024,29,29,5,5,5,0,0,2
S Crowie,STHEL,2022,2024,8,7,1,1,1,0,0,1
S Dalton,CZK-R,2019,2019,2,2,1,1,1,0,0,1
S Daniel,Sri Lanka,2023,2024,2,2,0,0,0,0,0,0
S Davizi,CZK-R,2019,2024,32,32,13,13,13,0,0,2
S Delai,Fiji,2022,2022,1,1,0,0,0,0,0,0
S Desungnoen,THA,2020,2024,22,22,9,9,9,0,0,2
S Dhakal,NEP,2022,2024,14,14,1,1,1,0,0,1
S Dhamala,NEP,2022,2022,1,1,0,0,0,0,0,0
S Dhaniram,Canada,2006,2010,55,54,12,12,12,0,0,2
S Dhawan,India,2010,2022,269,297,130,130,130,0,0,4
S Di Bartolomeo,ITA,2023,2024,7,7,6,6,6,0,0,2
S Draunivudi,Fiji,2022,2022,3,3,1,1,1,0,0,1
S Dube,India,2019,2024,37,36,15,15,15,0,0,2
S Duggan,Arg,2023,2023,2,2,0,0,0,0,0,0
S Elayaperumal,Mex,2024,2024,5,5,0,0,0,0,0,0
S Elworthy,South Africa,1998,2002,43,46,10,10,10,0,0,3
S Fouche,Namibia,2023,2024,12,11,3,3,3,0,0,1
S Franklin,SUI,2021,2021,2,2,1,1,1,0,0,1
S Gajjar,CZK-R,2020,2020,3,3,7,4,1,3,3,3
S Gantulga,MNG,2024,2024,6,6,0,0,0,0,0,0
S Gasteratos,GRC,2021,2021,4,4,2,2,2,0,0,1
S Ghimire,PORT,2023,2024,12,12,4,3,1,2,1,1
S Gill,Kenya,2024,2024,6,6,1,1,1,0,0,1
S Godara,CAM,2023,2024,16,16,7,7,7,0,0,2
S Gooch,EST,2024,2024,9,9,5,5,5,0,0,1
S Goud,CZK-R,2019,2019,1,1,1,1,1,0,0,1
S Goustis,GRC,2019,2019,3,3,0,0,0,0,0,0
S Grover,CZK-R,2021,2024,9,9,8,8,5,3,0,3
S Guha,India,1967,1969,4,8,2,2,2,0,0,1
S Guruvayoorappan,Mex,2023,2024,7,7,2,0,0,0,2,1
S Haigh,England,1899,1912,11,19,8,8,8,0,0,2
S Hallett,Peru,2019,2019,4,4,5,4,0,4,1,3
S Hirugade,Mex,2019,2024,14,14,6,6,6,0,0,1
S Hongsi,THA,2019,2023,5,5,0,0,0,0,0,0
S Hook,EST,2021,2024,24,24,11,10,5,5,1,2
S Houghton,CRT,2024,2024,5,5,3,3,1,2,0,1
S Iturbe,Arg,2023,2024,2,2,3,3,0,3,0,2
S Ivetic,SRB,2022,2024,14,14,12,12,12,0,0,3
S Jamil,Belg,2019,2024,12,12,8,8,1,7,0,2
S Jeganathan,Sri Lanka,1983,1988,7,8,1,1,1,0,0,1
S Jele,SWZ,2024,2024,1,1,0,0,0,0,0,0
S Jora,NEP,2019,2024,36,36,11,11,11,0,0,2
S Joseph,West Indies,2024,2024,17,22,3,3,3,0,0,1
S Jyoti,Canada,2006,2010,16,15,4,4,4,0,0,1
S Kalavitigoda,Sri Lanka,2005,2005,1,1,2,2,2,0,0,2
S Kamate,Mali,2022,2024,15,14,2,2,2,0,0,1
S Kansoy,TKY,2019,2019,4,4,0,0,0,0,0,0
S Kaul,India,2018,2019,6,6,1,1,1,0,0,1
S Kaveri,Mex,2019,2024,16,16,4,4,4,0,0,2
S Keshvani,Canada,2009,2010,7,6,2,2,2,0,0,1
S Kimura,Japan,2022,2023,5,5,1,1,1,0,0,1
S Kizilkaya,TKY,2019,2019,4,4,0,0,0,0,0,0
S Kollery,BOT,2022,2022,2,2,0,0,0,0,0,0
S Koppolu,SVN,2022,2024,7,7,0,0,0,0,0,0
S Kubheka (Swa/Swz),NA,2021,2022,8,8,0,0,0,0,0,0
S Kushretha,LUX,2020,2024,13,13,5,5,5,0,0,1
S Lamichhane,NEP,2018,2024,58,57,9,9,9,0,0,1
S Lamichhane (Icc/Nep),NA,2018,2024,58,58,22,22,22,0,0,2
S Lee,Australia,1995,2001,45,44,23,23,23,0,0,2
S Loday,BHU,2022,2024,14,14,2,2,2,0,0,1
S Madan Lal,India,1974,1987,106,131,33,33,33,0,0,2
S Maduranga,SKOR,2024,2024,6,6,0,0,0,0,0,0
S Mahmood,England,2019,2024,29,30,4,4,4,0,0,1
S Mathur,Hong Kong,2023,2023,7,7,4,4,3,1,0,2
S Matsikenyeri,Zimbabwe,2002,2015,131,135,49,49,49,0,0,3
S Mba,NGA,2021,2021,8,8,4,4,4,0,0,2
S Mills,IOM,2020,2020,1,1,0,0,0,0,0,0
S Mohan,PHI,2022,2022,1,1,0,0,0,0,0,0
S Morris,Australia,1885,1885,1,2,0,0,0,0,0,0
S Moseley,West Indies,2021,2021,2,4,3,3,3,0,0,2
S Movva,Canada,2021,2024,31,30,34,30,2,28,4,4
S Mukuddem,BER,2006,2007,20,20,8,8,8,0,0,1
S Muniandy,MAS,2019,2024,85,83,46,46,46,0,0,3
S Murari,CRC,2019,2024,8,8,1,1,1,0,0,1
S Mushtaq Ali,India,1934,1952,11,19,7,7,7,0,0,1
S Muthusamy,South Africa,2019,2024,4,7,4,4,4,0,0,2
S Nadeem,India,2019,2021,2,4,1,1,1,0,0,1
S Nadigotla,ROM,2019,2024,35,35,35,30,1,29,5,3
S Natsagdorj,MNG,2024,2024,4,4,1,1,1,0,0,1
S Navaratne,Japan,2022,2023,8,8,4,4,3,1,0,2
S Nazir Ali,India,1932,1934,2,4,0,0,0,0,0,0
S Nerandzic,SRB,2019,2022,3,3,0,0,0,0,0,0
S Nsubuga,UGA,2023,2023,15,15,3,3,3,0,0,2
S Nyalchand,India,1952,1952,1,1,0,0,0,0,0,0
S O'linn,South Africa,1960,1961,7,13,4,4,4,0,0,2
S Ogundipe,NGA,2021,2021,4,4,0,0,0,0,0,0
S Periyalwar,ROM,2019,2024,34,34,6,6,5,1,0,1
S Pillai,CRC,2019,2024,8,8,3,3,3,0,0,1
S Pitabeddara,SKOR,2024,2024,3,3,2,2,2,0,0,1
S Pokhriyal,CZK-R,2019,2020,9,9,1,1,1,0,0,1
S Pradhan,BHU,2022,2024,26,26,3,3,3,0,0,1
S Prasanna,Sri Lanka,2011,2019,61,61,11,11,11,0,0,2
S Qeshile,South Africa,2019,2019,2,2,3,3,0,3,0,2
S Ragoonath,West Indies,1999,1999,2,4,0,0,0,0,0,0
S Rakshit,CZK-R,2019,2019,6,6,2,2,2,0,0,1
S Ramadhin,West Indies,1950,1961,43,82,9,9,9,0,0,2
S Ramakrishnan,CZK-R,2022,2022,6,6,1,1,1,0,0,1
S Ramesh,India,1999,2001,43,59,21,21,21,0,0,2
S Ranatunga,Sri Lanka,1994,1997,22,26,4,4,4,0,0,1
S Randiv,Sri Lanka,2009,2016,50,58,8,8,8,0,0,1
S Ravichandran,Japan,2022,2024,34,34,17,17,17,0,0,2
S Ravikumar,CRC,2019,2024,8,8,4,4,4,0,0,2
S Ravoka,Fiji,2022,2022,6,6,3,3,3,0,0,1
S Rengarajan,CZK-R,2020,2020,3,3,0,0,0,0,0,0
S Rossi,Arg,2019,2023,10,10,7,7,7,0,0,2
S Rukmal,SEY,2022,2024,12,11,3,3,3,0,0,1
S Rungrueang,THA,2023,2024,19,19,8,8,8,0,0,2
S Saeed,MDV,2019,2019,5,5,2,2,2,0,0,2
S Samal,RWN,2021,2021,8,8,2,2,2,0,0,2
S Samarawickrama,Sri Lanka,2017,2024,78,85,37,33,18,15,4,3
S Sandeep Warrier,India,2021,2021,1,1,0,0,0,0,0,0
S Sankar,KSA,2024,2024,3,3,3,3,0,3,0,2
S Santhirakumaran,Fran,2021,2023,6,6,3,3,3,0,0,2
S Seelan,INA,2023,2023,1,1,0,0,0,0,0,0
S Seeraj,Canada,2006,2006,1,1,2,2,0,2,0,2
S Sengupta,CZK-R,2021,2022,9,9,1,1,1,0,0,1
S Shillingford,West Indies,2010,2014,16,29,9,9,9,0,0,1
S Shivnarine,West Indies,1978,1979,9,14,6,6,6,0,0,2
S Shrivastava,OMA,2022,2024,13,13,3,3,3,0,0,1
S Simpson,JER,2024,2024,2,2,0,0,0,0,0,0
S Singh,Kenya,2019,2024,48,48,32,24,8,16,8,3
S Siriotis,GRC,2021,2021,4,4,3,3,3,0,0,1
S Smith,BER,2019,2023,15,15,9,5,0,5,4,2
S Snater,NED,2018,2022,17,16,7,7,7,0,0,2
S Sohal,United States of America,2019,2019,3,3,0,0,0,0,0,0
S Sola,Samoa,2019,2022,10,10,2,2,2,0,0,2
S Somasunder,India,1996,1996,2,2,0,0,0,0,0,0
S Soosiyakumar,BUL,2019,2019,1,1,0,0,0,0,0,0
S Sreesanth,India,2005,2011,90,111,14,14,14,0,0,2
S Srikanth,SGP,2022,2022,1,1,1,1,0,1,0,1
S Sriram,India,2000,2004,8,8,1,1,1,0,0,1
S Ssesazi,UGA,2021,2024,82,81,19,19,14,5,0,2
S Stanikzay,Fran,2024,2024,9,9,2,2,2,0,0,1
S Sumar,East (and Central) Africa,1975,1975,1,1,0,0,0,0,0,0
S Tabuisulu,Fiji,2023,2024,10,10,5,5,5,0,0,3
S Tarawally,Sri LankaE,2021,2021,6,6,0,0,0,0,0,0
S Thakor,TAN,2021,2024,58,56,19,19,19,0,0,3
S Thakur,ROM,2021,2023,6,6,0,0,0,0,0,0
S Thanikaithasan,DEN,2021,2024,24,24,7,7,7,0,0,2
S Thuraisingam,Canada,2003,2008,13,13,4,4,4,0,0,2
S Tobgay,BHU,2019,2019,2,2,1,1,1,0,0,1
S Tosic,SRB,2021,2024,22,21,4,4,4,0,0,2
S Toutai,Samoa,2023,2023,3,3,0,0,0,0,0,0
S Tuitoga,Fiji,2023,2023,2,2,0,0,0,0,0,0
S Tyagi,India,2009,2010,5,5,2,2,2,0,0,1
S Udawaththa,United Arab Emirates,2023,2023,1,1,0,0,0,0,0,0
S Udhayan,SEY,2021,2022,10,9,2,2,2,0,0,1
S Van Zyl,South Africa,2014,2016,12,20,6,6,6,0,0,1
S Varathappan,KUW,2019,2019,3,3,0,0,0,0,0,0
S Vashisht,ROM,2019,2024,34,34,20,20,20,0,0,2
S Vasilakis,GRC,2024,2024,4,4,1,1,1,0,0,1
S Vats,LUX,2020,2021,5,5,0,0,0,0,0,0
S Veerapathiran,BHR,2020,2024,43,43,23,23,23,0,0,4
S Venkataraghavan,India,1965,1983,72,116,48,48,48,0,0,4
S Vesawkar,NEP,2014,2022,24,24,10,10,10,0,0,2
S Vijay Unni,MAS,2022,2024,43,43,10,10,10,0,0,1
S Vijayakumar,SGP,2019,2019,9,9,1,1,1,0,0,1
S Viswanath,India,1985,1988,25,28,35,28,0,28,7,5
S Von Berg,South Africa,2024,2024,1,2,0,0,0,0,0,0
S Walusimbi,East (and Central) Africa,1975,1975,3,3,0,0,0,0,0,0
S Waqas Ahmed,NOR,2019,2021,10,10,1,1,1,0,0,1
S Wazir Ali,India,1932,1936,7,13,1,1,1,0,0,1
S Weerakoon,Sri Lanka,2012,2012,2,2,0,0,0,0,0,0
S Weleilakeba,Fiji,2022,2022,3,3,2,2,2,0,0,2
S Wettimuny,Sri Lanka,1982,1987,58,70,13,13,13,0,0,2
S Wickramasekara,CZK-R,2019,2023,34,34,8,8,8,0,0,2
S Williams,Sri LankaE,2021,2022,11,11,1,1,1,0,0,1
S Yeshey,BHU,2022,2024,23,23,4,4,4,0,0,1
S Young,Australia,1997,1997,1,2,0,0,0,0,0,0
S Zargar,Mex,2019,2019,1,1,0,0,0,0,0,0
Sa Abbott,Australia,2014,2024,46,46,24,24,24,0,0,4
Sa Ahmad,DEN,2019,2024,33,31,9,9,9,0,0,1
Sa Ankola,India,1989,1997,21,22,2,2,2,0,0,1
Sa Banerjee,India,1948,1949,1,2,3,3,3,0,0,2
Sa Britton,Ireland,2009,2009,1,1,0,0,0,0,0,0
Sa Durani,India,1960,1973,29,53,14,14,14,0,0,3
Sa Edwards,NED,2018,2024,130,129,134,114,0,114,20,5
Sa Engelbrecht,NED,2023,2024,24,24,14,14,14,0,0,2
Sa Jayasinghe,Sri Lanka,1979,1979,2,2,1,1,0,1,0,1
Sa Jumbe,TAN,2021,2024,56,54,11,11,11,0,0,2
Sa Mohandas,HUN,2021,2024,22,21,4,4,4,0,0,1
Sa Muller,Australia,1999,1999,2,4,2,2,2,0,0,1
Sa Okpe,NGA,2019,2024,46,45,14,14,14,0,0,2
Sa Thomson,New Zealand,1990,1996,75,87,25,25,25,0,0,2
Sa Wijeyeratne,Canada,2019,2024,27,27,30,23,1,22,7,4
Sa Yadav,India,2021,2024,116,116,63,63,63,0,0,3
Saad Ali,Pakistan,2019,2019,2,2,0,0,0,0,0,0
Saad Bin Zafar,Canada,2019,2024,69,68,23,23,23,0,0,3
Saad Khan,KSA,2022,2024,16,16,3,3,3,0,0,1
Saad Nasim,Pakistan,2014,2015,6,6,1,1,1,0,0,1
Saadat Ali,Pakistan,1984,1984,8,8,1,1,1,0,0,1
Sabbir Rahman,BAN,2014,2022,125,133,65,65,65,0,0,3
Saber Zakhil,Belg,2019,2024,43,43,17,17,17,0,0,2
Sabir Ali,United Arab Emirates,2022,2023,7,7,2,2,2,0,0,1
Sachin Kumar,BHR,2022,2024,13,13,2,2,2,0,0,1
Sachin Mandy,GER,2022,2024,23,23,32,21,3,18,11,4
Sadeeq Khan,ROM,2019,2019,3,3,1,1,1,0,0,1
Sadiq Mohammad,Pakistan,1969,1981,60,93,33,33,33,0,0,2
Saeed Ahmed,Pakistan,1958,2024,50,79,18,18,18,0,0,2
Saeed Ajmal,Pakistan,2008,2015,212,243,48,48,48,0,0,2
Saeed Anwar,Pakistan,1989,2003,302,343,60,60,60,0,0,3
Saeed Azad,Pakistan,1995,1996,4,4,2,2,2,0,0,1
Saeed Waqar Ali,SVN,2024,2024,5,5,2,2,2,0,0,1
Saeed-Al-Saffar,United Arab Emirates,1996,1996,1,1,1,1,1,0,0,1
Sagar Pun,NEP,2014,2018,10,10,2,2,2,0,0,1
Saghar Manzoor,CRT,2024,2024,5,5,1,1,1,0,0,1
Sahel Zadran,Aut,2021,2023,28,28,9,9,9,0,0,2
Sahibzada Farhan,Pakistan,2018,2024,8,8,5,5,5,0,0,2
Sahil Chauhan,EST,2023,2024,13,13,3,3,3,0,0,2
Sahir Naqash,GER,2019,2023,38,38,15,15,15,0,0,2
Said Hakim,Belg,2021,2024,3,3,1,1,1,0,0,1
Saif Hassan,BAN,2020,2023,11,15,1,1,1,0,0,1
Saif Ullah Malik,MAS,2024,2024,1,1,1,1,1,0,0,1
Saif-Ul Islam,NOR,2023,2023,2,2,0,0,0,0,0,0
Saiful Islam,BAN,1990,1997,7,7,0,0,0,0,0,0
Saim Ayub,Pakistan,2023,2024,32,37,19,19,19,0,0,4
Saim Hussain,BUL,2022,2023,18,17,9,8,0,8,1,2
Sajad Ahmadzai,Belg,2022,2024,17,17,1,1,1,0,0,1
Sajedul Islam,BAN,2008,2013,4,6,1,1,1,0,0,1
Sajid Ali,Pakistan,1984,1997,13,13,1,1,1,0,0,1
Sajid Cheema,KSA,2019,2024,12,12,7,7,7,0,0,2
Sajid Khan,Pakistan,2021,2024,10,19,5,5,5,0,0,1
Sajid Khan Afridi,GRC,2024,2024,4,4,2,2,2,0,0,1
Sajid Liaqat,GER,2019,2024,9,9,0,0,0,0,0,0
Sajid Patel,LES,2024,2024,4,4,0,0,0,0,0,0
Sajjad Ahmed,BAN,1995,1995,2,2,0,0,0,0,0,0
Sajjad Akbar,Pakistan,1990,1990,2,2,0,0,0,0,0,0
Sakib Hasan,SRB,2019,2019,2,2,0,0,0,0,0,0
Salahuddin,Pakistan,1965,1969,5,9,3,3,3,0,0,1
Saleem Altaf,Pakistan,1967,1978,27,47,4,4,4,0,0,1
Saleem Elahi,Pakistan,1995,2004,61,70,21,20,20,0,1,4
Saleem Jaffar,Pakistan,1986,1992,53,65,5,5,5,0,0,1
Saleem Malik,Pakistan,1982,1999,386,461,146,146,145,1,0,4
Saleem Pervez,Pakistan,1980,1980,1,1,0,0,0,0,0,0
Saleem Raza,United Arab Emirates,1994,1996,6,6,0,0,0,0,0,0
Saleem Yousuf,Pakistan,1982,1990,118,144,207,172,0,172,35,5
Salman Butt,Pakistan,2003,2010,135,164,35,35,35,0,0,2
Salman Faris,United Arab Emirates,2014,2014,3,3,0,0,0,0,0,0
Salman Farooq,United Arab Emirates,2014,2014,1,1,0,0,0,0,0,0
Salman Nazar,Canada,2021,2022,8,8,5,5,5,0,0,3
Salvin Stanly,CAM,2023,2024,16,16,4,4,4,0,0,1
Samader Shadab,GRC,2024,2024,4,4,2,2,2,0,0,2
Sameer Zia,United Arab Emirates,2004,2004,1,1,2,2,2,0,0,2
Sami Aslam,Pakistan,2015,2017,17,29,7,7,7,0,0,2
Sami Faridi,Canada,2008,2008,3,3,0,0,0,0,0,0
Sami Sohail,MWest Indies,2019,2024,46,46,21,21,21,0,0,3
Sami Ullah,ROM,2020,2021,9,9,2,2,2,0,0,2
Samiallah Khalil,SWE,2022,2022,2,2,1,1,1,0,0,1
Samir Patel,LES,2021,2022,13,13,3,3,3,0,0,1
Samiullah Khan,Pakistan,2008,2008,2,2,0,0,0,0,0,0
Samiullah Rahmani,SWE,2023,2024,9,9,3,3,3,0,0,2
Samiullah Shinwari,Afghanistan,2009,2022,149,149,40,40,40,0,0,2
Samiur Rahman,BAN,1986,1986,2,2,1,1,1,0,0,1
Sana Ullah,SKOR,2022,2022,4,4,3,3,3,0,0,2
Sandeep Goud,OMA,2019,2024,82,82,32,32,32,0,0,2
Sandeep Nair,BUL,2022,2022,7,7,0,0,0,0,0,0
Sandeep Sharma,India,2015,2015,2,2,0,0,0,0,0,0
Sanjay Kumar,HUN,2021,2021,2,2,0,0,0,0,0,0
Sanuar Hossain,BAN,1998,2003,36,38,12,12,12,0,0,2
Sapan Mehta,FIN,2022,2022,5,5,0,0,0,0,0,0
Saqib Ali,United Arab Emirates,2008,2014,5,5,2,2,2,0,0,1
Saqib Naveed,EST,2021,2022,4,4,0,0,0,0,0,0
Saqib Zulfiqar,NED,2018,2024,22,22,6,6,6,0,0,2
Saqlain Ali,Belg,2019,2021,6,6,1,1,1,0,0,1
Saqlain Arshad,QAT,2019,2024,23,23,1,1,1,0,0,1
Saqlain Haider,United Arab Emirates,2014,2016,11,11,6,5,4,1,1,2
Saqlain Mushtaq,Pakistan,1995,2004,218,253,55,55,55,0,0,2
Saqlain Sajib,BAN,2016,2016,1,1,0,0,0,0,0,0
Sar Silva,Sri Lanka,1983,1988,29,35,54,50,0,50,4,6
Saran Aslam,DEN,2022,2024,12,12,0,0,0,0,0,0
Sarandeep Singh,India,2000,2003,8,10,3,3,3,0,0,1
Sarawut Maliwan,THA,2023,2024,24,24,5,5,5,0,0,1
Sarfaraj Patel,LES,2021,2021,6,6,1,1,1,0,0,1
Sarfaraz Ahmed,Pakistan,2007,2023,232,280,371,315,0,315,56,6
Sarfaraz Ali,BHR,2019,2024,47,46,7,7,7,0,0,1
Sarfraz Butt,KSA,2020,2023,10,10,12,5,0,5,7,3
Sarfraz Nawaz,Pakistan,1969,1984,100,143,34,34,34,0,0,3
Sathya Narayanan,SUI,2022,2022,5,5,6,6,0,6,0,4
Saud Islam,UGA,2021,2021,20,19,5,5,5,0,0,2
Saud Munir,DEN,2022,2023,13,13,4,4,4,0,0,2
Saud Shakeel,Pakistan,2021,2024,30,44,15,15,15,0,0,2
Sayed Monib,KUW,2020,2024,38,38,11,11,11,0,0,2
Sayed Shirzad,Afghanistan,2015,2021,7,7,1,1,1,0,0,1
Sazib Bhuiyan,CZK-R,2022,2024,20,20,4,4,4,0,0,1
Sazzad Hosen,Belg,2020,2024,8,8,1,1,1,0,0,1
Sb Bangar,India,2001,2004,27,37,8,8,8,0,0,2
Sb Doull,New Zealand,1992,2000,74,95,26,26,26,0,0,2
Sb Joshi,India,1996,2001,84,96,26,26,26,0,0,2
Sb Lama,Hong Kong,2004,2004,1,1,0,0,0,0,0,0
Sb O'connor,New Zealand,1997,2001,57,73,17,17,17,0,0,2
Sb Smith,Australia,1983,1985,31,33,9,9,9,0,0,1
Sb Styris,New Zealand,1999,2011,248,267,104,104,104,0,0,3
Sb Wagh,Mex,2024,2024,5,5,0,0,0,0,0,0
Sc Cook,South Africa,2016,2017,11,20,6,6,6,0,0,2
Sc Ganguly,India,1996,2008,113,208,71,71,71,0,0,3
Sc Ganguly (Asia/Ind),NA,1992,2007,311,309,100,100,100,0,0,3
Sc Getkate,Ireland,2019,2022,34,34,10,10,10,0,0,2
Sc Griffith,England,1948,1949,3,6,5,5,0,5,0,3
Sc Guillen (Nz/Wi),NA,1951,1956,8,15,16,13,0,13,3,3
Sc Joseph,West Indies,2000,2007,18,22,7,7,7,0,0,1
Sc Kerrigan,England,2013,2013,1,2,0,0,0,0,0,0
Sc Khanna,India,1979,1984,10,9,8,4,0,4,4,3
Sc Kuggeleijn,New Zealand,2017,2024,23,26,7,7,7,0,0,2
Sc Meaker,England,2011,2012,4,4,1,1,1,0,0,1
Sc Stayers,West Indies,1962,1962,4,8,0,0,0,0,0,0
Sc Van Schalkwyk,United States of America,2024,2024,24,24,8,8,8,0,0,1
Sc Williams,West Indies,1994,2024,340,374,147,147,147,0,0,3
Scg Macgill,Australia,1998,2008,47,90,18,18,18,0,0,2
Scj Broad,England,2006,2023,344,492,103,103,103,0,0,3
Scott Austin,CYP,2021,2024,19,19,17,17,17,0,0,4
Sd Anurasiri,Sri Lanka,1986,1998,63,72,14,14,14,0,0,2
Sd Heazlett,Australia,2017,2017,1,1,0,0,0,0,0,0
Sd Hope,West Indies,2015,2024,207,234,217,202,49,153,15,5
Sd Jack,South Africa,1994,1995,4,6,4,4,4,0,0,2
Sd Outerbridge,BER,2006,2009,26,26,7,7,7,0,0,1
Sd Parry,England,2014,2015,7,7,2,2,2,0,0,2
Sd Robson,England,2014,2014,7,14,5,5,5,0,0,1
Sd Snooke,South Africa,1907,1907,1,2,2,2,2,0,0,2
Sd Udal,England,1994,2006,15,18,2,2,2,0,0,1
Sd Valjalo,CRT,2022,2022,5,5,0,0,0,0,0,0
Sdjj Dima,MOZ,2019,2022,15,14,1,1,1,0,0,1
Se Aquilina,MLT,2019,2021,16,16,10,4,0,4,6,2
Se Bond,New Zealand,2001,2010,120,132,27,27,27,0,0,2
Se Findlay,West Indies,2008,2009,11,11,6,6,6,0,0,2
Se Gregory,Australia,1890,1912,58,107,25,25,25,0,0,2
Se Leluma,LES,2024,2024,1,1,0,0,0,0,0,0
